Year,Type,Count
1995,NT 10-Q/A,7
1995,NT 11-K,36
1995,NT 15D2,1
1995,NT-NSAR,28
1995,NTFNSAR,4
1995,NTN 10K,5
1995,NTN 10Q,9
1995,POS AM,339
1995,POS AMC,175
1995,POS AMI,200
1995,PRE 14A,739
1995,PRE 14C,21
1995,PRE13E3,20
1995,PRE13E3/A,31
1995,PREC14A,34
1995,PREM14A,36
1995,PREM14C,6
1995,PREN14A,7
1995,PRER14A,206
1995,PRER14C,9
1995,PRES14A,194
1995,PRES14C,2
1995,PRRN14A,30
1995,PX14A6G,1
1995,REGDEX,2
1995,RW,60
1995,S-1,67
1995,S-1/A,128
1995,S-11/A,4
1995,S-2,60
1995,S-2/A,113
1995,S-3,1028
1995,S-3/A,943
1995,S-3D,57
1995,S-3DPOS,34
1995,S-3MEF,10
1995,S-4,373
1995,S-4 POS,23
1995,S-4/A,453
1995,S-6,81
1995,S-6/A,13
1995,S-6EL24,333
1995,S-6EL24/A,88
1995,S-8,1783
1995,S-8 POS,307
1995,SB-2,18
1995,SB-2/A,45
1995,SB-2MEF,1
1995,SC 13D,711
1995,SC 13D/A,2023
1995,SC 13E3,26
1995,SC 13E3/A,83
1995,SC 13E4,92
1995,SC 13E4/A,184
1995,SC 13G,2402
1995,SC 13G/A,4648
1995,SC 14D1,118
1995,SC 14D1/A,641
1995,SC 14D9,106
1995,SC 14D9/A,223
1995,SC 14F1,15
1995,T-3,11
1995,T-3/A,9
1995,U-1,102
1995,U-1/A,250
1995,U-12-IB,34
1995,U-13-60,26
1995,U-13-60/A,3
1995,U-3A-2,72
1995,U-3A-2/A,7
1995,U-3A3-1,1
1995,U-57,12
1995,U-6B-2,49
1995,U-7D,2
1995,U5B,1
1995,U5B/A,1
1995,U5S,15
1995,U5S/A,2
1994,10-12B,4
1994,10-12B/A,1
1994,10-12G,2
1994,10-12G/A,4
1994,10-C,82
1994,10-C/A,2
1994,10-K,1844
1994,10-K/A,581
1994,10-K405,11
1994,10-K405/A,5
1994,10-KT,1
1994,10-Q,6413
1994,10-Q/A,546
1994,10-QT,3
1994,10-QT/A,1
1994,10KSB,1
1994,10QSB,15
1994,10QSB/A,1
1994,11-K,808
1994,11-K/A,37
1994,11-KT,4
1994,13F-E,193
1994,13F-E/A,5
1994,13F-HR,4
1994,13FCONP,5
1994,13FCONP/A,4
1994,15-12B,8
1994,15-12G,64
1994,15-12G/A,1
1994,15-15D,32
1994,24F-2NT,3869
1994,24F-2NT/A,10
1994,24F-2TM,52
1994,35-CERT,417
1994,35-CERT/A,5
1994,424A,21
1994,424B1,93
1994,424B2,1133
1994,424B3,3322
1994,424B4,76
1994,424B5,548
1994,485A24E,6
1994,485APOS,384
1994,485B24E,265
1994,485B24F,2
1994,485BPOS,4272
1994,486A24E,1
1994,486APOS,21
1994,486BPOS,28
1994,487,339
1994,497,5782
1994,497J,1383
1994,8-A12B,212
1994,8-A12B/A,107
1994,8-A12G,29
1994,8-A12G/A,28
1994,8-B12B,11
1994,8-B12B/A,2
1994,8-B12G,2
1994,8-K,3497
1994,8-K/A,313
1994,ARS,40
1994,AW,39
1994,DEF 14A,1876
1994,DEF 14C,21
1994,DEF13E3,1
1994,DEF13E3/A,4
1994,DEFA14A,516
1994,DEFA14C,2
1994,DEFC14A,85
1994,DEFC14C,3
1994,DEFM14A,28
1994,DEFM14C,1
1994,DEFR14A,10
1994,DEFS14A,69
1994,DEL AM,2
1994,DFAN14A,10
1994,F-4,1
1994,N-14,2
1994,N-14/A,2
1994,N-18F1,21
1994,N-1A,12
1994,N-1A EL,35
1994,N-1A EL/A,54
1994,N-1A/A,8
1994,N-2,16
1994,N-2/A,32
1994,N-23C-1,15
1994,N-30B-2,328
1994,N-30D,1240
1994,N-30D/A,21
1994,N-4 EL,1
1994,N-4/A,1
1994,N-8A,51
1994,N-8A/A,7
1994,N-8B-2/A,5
1994,N14AE24,6
1994,N14EL24,9
1994,N14EL24/A,18
1994,NSAR-A,1832
1994,NSAR-A/A,113
1994,NSAR-AT,24
1994,NSAR-AT/A,1
1994,NSAR-B,1773
1994,NSAR-B/A,171
1994,NSAR-BT,51
1994,NSAR-BT/A,3
1994,NSAR-U,1
1994,NT 10-K,51
1994,NT 10-K/A,1
1994,NT 10-Q,68
1994,NT 10-Q/A,3
1994,NT 11-K,1
1994,NT 11-K/A,1
1994,NT 15D2,1
1994,NT-NSAR,4
1994,NT-NSAR/A,3
1994,NTFNSAR,2
1994,NTN 10K,2
1994,NTN 10Q,8
1994,NTN 11K,18
1994,POS AM,153
1994,POS AMC,144
1994,POS AMI,44
1994,PRE 14A,512
1994,PRE 14C,4
1994,PRE13E3,2
1994,PRE13E3/A,10
1994,PREA14A,10
1994,PREC14A,26
1994,PREC14C,2
1994,PREM14A,14
1994,PREM14C,1
1994,PREN14A,1
1994,PRER14A,71
1994,PRER14C,1
1994,PRES14A,63
1994,PRRN14A,7
1994,PX14A6G,1
1994,RW,33
1994,S-1,36
1994,S-1/A,81
1994,S-11,3
1994,S-11/A,5
1994,S-2,19
1994,S-2/A,54
1994,S-3,580
1994,S-3/A,580
1994,S-3D,41
1994,S-3D/A,5
1994,S-3DPOS,36
1994,S-4,243
1994,S-4 POS,27
1994,S-4/A,236
1994,S-4EF,2
1994,S-6,79
1994,S-6/A,3
1994,S-6EL24,312
1994,S-6EL24/A,36
1994,S-8,986
1994,S-8 POS,131
1994,S-8/A,17
1994,SC 13D,315
1994,SC 13D/A,857
1994,SC 13E3,10
1994,SC 13E3/A,29
1994,SC 13E4,37
1994,SC 13E4/A,51
1994,SC 13G,1597
1994,SC 13G/A,2769
1994,SC 14D1,34
1994,SC 14D1/A,228
1994,SC 14D9,28
1994,SC 14D9/A,151
1994,SC 14F1,3
1994,SC 14F1/A,1
1994,T-3,13
1994,T-3/A,10
1994,U-1,77
1994,U-1/A,226
1994,U-12-IB,29
1994,U-13-60,20
1994,U-3A-2,51
1994,U-3A-2/A,22
1994,U-3A3-1,1
1994,U-57,2
1994,U-6B-2,39
1994,U5S,10
1994,U5S/A,3
1993,10-K,4
1993,10-K/A,2
1993,10-Q,7
1993,11-KT,1
1993,13F-HR,4
1993,13FCONP,6
1993,24F-2NT,2
1993,8-K,1
1993,CERTNYS,1
1993,NSAR-B,1
1993,NT-NSAR,1
1993,POS AMI,1
1993,REGDEX,1
1993,S-3,1
1993,SC 13D/A,1
