,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
6147,https://www.sec.gov/Archives/edgar/data/97476/000156459017011922/0001564590-17-011922-index.htm,844 KB,0001564590-17-011922,2017-05-31,2017,0000097476,TEXAS INSTRUMENTS INC,6,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
6153,https://www.sec.gov/Archives/edgar/data/67887/000006788717000029/0000067887-17-000029-index.htm,463 KB,0000067887-17-000029,2017-05-31,2017,0000067887,MOOG INC.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6161,https://www.sec.gov/Archives/edgar/data/278166/000027816617000016/0000278166-17-000016-index.htm,40 KB,0000278166-17-000016,2017-05-31,2017,0000278166,CAVCO INDUSTRIES INC.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6166,https://www.sec.gov/Archives/edgar/data/1005229/000100522917000200/0001005229-17-000200-index.htm,34 KB,0001005229-17-000200,2017-05-31,2017,0001005229,COLUMBUS MCKINNON CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6172,https://www.sec.gov/Archives/edgar/data/26076/000110465917036520/0001104659-17-036520-index.htm,175 KB,0001104659-17-036520,2017-05-31,2017,0000026076,CUBIC CORP /DE/,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6178,https://www.sec.gov/Archives/edgar/data/1521332/000152133217000037/0001521332-17-000037-index.htm,384 KB,0001521332-17-000037,2017-05-31,2017,0001521332,Aptiv PLC,4,"['FORM SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
6184,https://www.sec.gov/Archives/edgar/data/1136294/000110465917035699/0001104659-17-035699-index.htm,42 KB,0001104659-17-035699,2017-05-26,2017,0001136294,Williams Industrial Services Group Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6190,https://www.sec.gov/Archives/edgar/data/66740/000110465917036452/0001104659-17-036452-index.htm,438 KB,0001104659-17-036452,2017-05-31,2017,0000066740,3M CO,5,"['SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
6202,https://www.sec.gov/Archives/edgar/data/1361983/000119312517185751/0001193125-17-185751-index.htm,26 KB,0001193125-17-185751,2017-05-26,2017,0001361983,ORBCOMM Inc.,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6207,https://www.sec.gov/Archives/edgar/data/883943/000088394317000076/0000883943-17-000076-index.htm,51 KB,0000883943-17-000076,2017-05-30,2017,0000883943,CHRISTOPHER & BANKS CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6213,https://www.sec.gov/Archives/edgar/data/1337117/000117891317001678/0001178913-17-001678-index.htm,425 KB,0001178913-17-001678,2017-05-31,2017,0001337117,Ituran Location & Control Ltd.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6217,https://www.sec.gov/Archives/edgar/data/4127/000000412717000022/0000004127-17-000022-index.htm,264 KB,0000004127-17-000022,2017-05-31,2017,0000004127,"SKYWORKS SOLUTIONS, INC.",3,"['2016 FORM SD', 'EXHIBIT 1.01 - CMR', 'Complete submission text file']"
6221,https://www.sec.gov/Archives/edgar/data/1515156/000151515617000056/0001515156-17-000056-index.htm,39 KB,0001515156-17-000056,2017-05-22,2017,0001515156,"Advanced Emissions Solutions, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6227,https://www.sec.gov/Archives/edgar/data/1408075/000140807517000023/0001408075-17-000023-index.htm,32 KB,0001408075-17-000023,2017-05-23,2017,0001408075,GRAPHIC PACKAGING HOLDING CO,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6233,https://www.sec.gov/Archives/edgar/data/877212/000119312517188995/0001193125-17-188995-index.htm,227 KB,0001193125-17-188995,2017-05-31,2017,0000877212,ZEBRA TECHNOLOGIES CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6239,https://www.sec.gov/Archives/edgar/data/1528849/000119312517185690/0001193125-17-185690-index.htm,94 KB,0001193125-17-185690,2017-05-26,2017,0001528849,RH,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6245,https://www.sec.gov/Archives/edgar/data/1670541/000167054117000031/0001670541-17-000031-index.htm,760 KB,0001670541-17-000031,2017-05-26,2017,0001670541,Adient plc,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
6248,https://www.sec.gov/Archives/edgar/data/1438133/000156459017011340/0001564590-17-011340-index.htm,152 KB,0001564590-17-011340,2017-05-19,2017,0001438133,TANDEM DIABETES CARE INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6252,https://www.sec.gov/Archives/edgar/data/896985/000119312517188802/0001193125-17-188802-index.htm,30 KB,0001193125-17-188802,2017-05-31,2017,0000896985,Destination Maternity Corp,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6264,https://www.sec.gov/Archives/edgar/data/934612/000093461217000010/0000934612-17-000010-index.htm,42 KB,0000934612-17-000010,2017-05-31,2017,0000934612,"BURLINGTON NORTHERN SANTA FE, LLC",3,"['FORM SD', 'BNSF LOGO', 'Complete submission text file']"
6267,https://www.sec.gov/Archives/edgar/data/1287213/000110465917036412/0001104659-17-036412-index.htm,63 KB,0001104659-17-036412,2017-05-31,2017,0001287213,"DOUGLAS DYNAMICS, INC",3,"['SD', 'EX-1.01', 'Complete submission text file']"
6273,https://www.sec.gov/Archives/edgar/data/28917/000002891717000123/0000028917-17-000123-index.htm,254 KB,0000028917-17-000123,2017-05-31,2017,0000028917,"DILLARD'S, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6279,https://www.sec.gov/Archives/edgar/data/929008/000092900817000015/0000929008-17-000015-index.htm,54 KB,0000929008-17-000015,2017-05-26,2017,0000929008,WESCO INTERNATIONAL INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
6285,https://www.sec.gov/Archives/edgar/data/1091223/000119312517188769/0001193125-17-188769-index.htm,29 KB,0001193125-17-188769,2017-05-31,2017,0001091223,MATERIALISE NV,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6297,https://www.sec.gov/Archives/edgar/data/1504461/000150446117000012/0001504461-17-000012-index.htm,77 KB,0001504461-17-000012,2017-05-24,2017,0001504461,NGL Energy Partners LP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6302,https://www.sec.gov/Archives/edgar/data/1371217/000155837017004426/0001558370-17-004426-index.htm,40 KB,0001558370-17-004426,2017-05-19,2017,0001371217,ReShape Lifesciences Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6308,https://www.sec.gov/Archives/edgar/data/1095981/000156459017011949/0001564590-17-011949-index.htm,480 KB,0001564590-17-011949,2017-05-31,2017,0001095981,"PLUS THERAPEUTICS, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
6312,https://www.sec.gov/Archives/edgar/data/1045309/000104530917000069/0001045309-17-000069-index.htm,56 KB,0001045309-17-000069,2017-05-22,2017,0001045309,W R GRACE & CO,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6318,https://www.sec.gov/Archives/edgar/data/1019671/000119312517189401/0001193125-17-189401-index.htm,23 KB,0001193125-17-189401,2017-05-31,2017,0001019671,SEACHANGE INTERNATIONAL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6324,https://www.sec.gov/Archives/edgar/data/934648/000143774917009951/0001437749-17-009951-index.htm,47 KB,0001437749-17-009951,2017-05-24,2017,0000934648,SPEEDWAY MOTORSPORTS INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6329,https://www.sec.gov/Archives/edgar/data/726514/000072651417000036/0000726514-17-000036-index.htm,435 KB,0000726514-17-000036,2017-05-31,2017,0000726514,ELECTRO SCIENTIFIC INDUSTRIES INC,3,"['SD CY 2016', 'EXHIBIT 1.01', 'Complete submission text file']"
6340,https://www.sec.gov/Archives/edgar/data/1344596/000134459617000035/0001344596-17-000035-index.htm,302 KB,0001344596-17-000035,2017-05-31,2017,0001344596,"American Railcar Industries, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6344,https://www.sec.gov/Archives/edgar/data/1140310/000114420417035904/0001144204-17-035904-index.htm,25 KB,0001144204-17-035904,2017-07-06,2017,0001140310,"EnSync, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6349,https://www.sec.gov/Archives/edgar/data/1024725/000119312517185231/0001193125-17-185231-index.htm,42 KB,0001193125-17-185231,2017-05-26,2017,0001024725,TENNECO INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6355,https://www.sec.gov/Archives/edgar/data/904979/000090497917000016/0000904979-17-000016-index.htm,42 KB,0000904979-17-000016,2017-05-31,2017,0000904979,SHILOH INDUSTRIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6361,https://www.sec.gov/Archives/edgar/data/1443669/000143774917010378/0001437749-17-010378-index.htm,55 KB,0001437749-17-010378,2017-05-31,2017,0001443669,Proto Labs Inc,5,"['FORM SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
6378,https://www.sec.gov/Archives/edgar/data/1575360/000157536017000020/0001575360-17-000020-index.htm,270 KB,0001575360-17-000020,2017-05-31,2017,0001575360,"GUE Liquidation Companies, Inc.",3,"['FTD FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6381,https://www.sec.gov/Archives/edgar/data/877890/000119312517188740/0001193125-17-188740-index.htm,218 KB,0001193125-17-188740,2017-05-31,2017,0000877890,CITRIX SYSTEMS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6387,https://www.sec.gov/Archives/edgar/data/924822/000157104917005524/0001571049-17-005524-index.htm,42 KB,0001571049-17-005524,2017-05-31,2017,0000924822,MILLER INDUSTRIES INC /TN/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6393,https://www.sec.gov/Archives/edgar/data/1370880/000137088017000019/0001370880-17-000019-index.htm,407 KB,0001370880-17-000019,2017-05-31,2017,0001370880,"FireEye, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6398,https://www.sec.gov/Archives/edgar/data/313838/000090342317000401/0000903423-17-000401-index.htm,309 KB,0000903423-17-000401,2017-05-31,2017,0000313838,SONY CORP,3,"['', '', 'Complete submission text file']"
6404,https://www.sec.gov/Archives/edgar/data/97134/000009713417000022/0000097134-17-000022-index.htm,1 MB,0000097134-17-000022,2017-05-26,2017,0000097134,TENNANT CO,3,"['FORM SD', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT', 'Complete submission text file']"
6410,https://www.sec.gov/Archives/edgar/data/1145197/000115752317001701/0001157523-17-001701-index.htm,48 KB,0001157523-17-001701,2017-05-31,2017,0001145197,INSULET CORP,3,"['INSULET CORPORATION FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6416,https://www.sec.gov/Archives/edgar/data/927003/000092700317000032/0000927003-17-000032-index.htm,55 KB,0000927003-17-000032,2017-05-31,2017,0000927003,ADVANCED ENERGY INDUSTRIES INC,3,"['SD CONFLICT MINERALS FILING 2016', 'EXHIBIT 1.01 CONFLICT MINERALS 2016', 'Complete submission text file']"
6422,https://www.sec.gov/Archives/edgar/data/915779/000091577917000020/0000915779-17-000020-index.htm,62 KB,0000915779-17-000020,2017-05-31,2017,0000915779,DAKTRONICS INC /SD/,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
6428,https://www.sec.gov/Archives/edgar/data/1111928/000111192817000108/0001111928-17-000108-index.htm,59 KB,0001111928-17-000108,2017-05-31,2017,0001111928,IPG PHOTONICS CORP,3,"['FORM SD CONFLICT MINERALS 2017', 'EXHIBIT 1.01 CONFLICT MINERALS 2017', 'Complete submission text file']"
6434,https://www.sec.gov/Archives/edgar/data/707549/000070754917000071/0000707549-17-000071-index.htm,617 KB,0000707549-17-000071,2017-05-31,2017,0000707549,LAM RESEARCH CORP,3,"['FORM SD - MAY 2017', 'EX 1.01 CONFLICT MINERAL REPORT', 'Complete submission text file']"
6440,https://www.sec.gov/Archives/edgar/data/896878/000089687817000050/0000896878-17-000050-index.htm,271 KB,0000896878-17-000050,2017-05-26,2017,0000896878,INTUIT INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6446,https://www.sec.gov/Archives/edgar/data/1487952/000148795217000025/0001487952-17-000025-index.htm,46 KB,0001487952-17-000025,2017-05-31,2017,0001487952,"Vishay Precision Group, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6452,https://www.sec.gov/Archives/edgar/data/1254699/000110465917036493/0001104659-17-036493-index.htm,129 KB,0001104659-17-036493,2017-05-31,2017,0001254699,QVC INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6458,https://www.sec.gov/Archives/edgar/data/918251/000114036117023025/0001140361-17-023025-index.htm,473 KB,0001140361-17-023025,2017-05-31,2017,0000918251,MOTORCAR PARTS AMERICA INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6470,https://www.sec.gov/Archives/edgar/data/1375365/000119312517188188/0001193125-17-188188-index.htm,196 KB,0001193125-17-188188,2017-05-31,2017,0001375365,"Super Micro Computer, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
6481,https://www.sec.gov/Archives/edgar/data/1091587/000110465917036172/0001104659-17-036172-index.htm,683 KB,0001104659-17-036172,2017-05-30,2017,0001091587,ABB LTD,3,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
6489,https://www.sec.gov/Archives/edgar/data/1000230/000143774917010101/0001437749-17-010101-index.htm,198 KB,0001437749-17-010101,2017-05-25,2017,0001000230,OPTICAL CABLE CORP,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6495,https://www.sec.gov/Archives/edgar/data/1062231/000106223117000040/0001062231-17-000040-index.htm,82 KB,0001062231-17-000040,2017-05-24,2017,0001062231,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6501,https://www.sec.gov/Archives/edgar/data/1006045/000156459017011933/0001564590-17-011933-index.htm,577 KB,0001564590-17-011933,2017-05-31,2017,0001006045,IRIDEX CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6507,https://www.sec.gov/Archives/edgar/data/914025/000091402517000026/0000914025-17-000026-index.htm,342 KB,0000914025-17-000026,2017-05-31,2017,0000914025,PLANTRONICS INC /CA/,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
6513,https://www.sec.gov/Archives/edgar/data/72573/000095014217001142/0000950142-17-001142-index.htm,70 KB,0000950142-17-001142,2017-05-31,2017,0000072573,MOVADO GROUP INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6519,https://www.sec.gov/Archives/edgar/data/896494/000117891317001676/0001178913-17-001676-index.htm,321 KB,0001178913-17-001676,2017-05-31,2017,0000896494,MAGAL SECURITY SYSTEMS LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6525,https://www.sec.gov/Archives/edgar/data/1368622/000110465917036472/0001104659-17-036472-index.htm,434 KB,0001104659-17-036472,2017-05-31,2017,0001368622,AeroVironment Inc,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6549,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000099/0001045810-17-000099-index.htm,266 KB,0001045810-17-000099,2017-05-31,2017,0001045810,NVIDIA CORP,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
6555,https://www.sec.gov/Archives/edgar/data/1111335/000119312517187501/0001193125-17-187501-index.htm,73 KB,0001193125-17-187501,2017-05-30,2017,0001111335,VISTEON CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6561,https://www.sec.gov/Archives/edgar/data/730255/000120677417001752/0001206774-17-001752-index.htm,124 KB,0001206774-17-001752,2017-05-31,2017,0000730255,CalAmp Corp.,3,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT AS REQUIRED BY ITEMS 1.01 AND 1.02 OF THIS FORM', 'Complete submission text file']"
6567,https://www.sec.gov/Archives/edgar/data/1551182/000155118217000141/0001551182-17-000141-index.htm,504 KB,0001551182-17-000141,2017-05-25,2017,0001551182,Eaton Corp plc,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6573,https://www.sec.gov/Archives/edgar/data/104889/000010488917000027/0000104889-17-000027-index.htm,96 KB,0000104889-17-000027,2017-05-31,2017,0000104889,Graham Holdings Co,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6579,https://www.sec.gov/Archives/edgar/data/1094517/000119312517188197/0001193125-17-188197-index.htm,37 KB,0001193125-17-188197,2017-05-31,2017,0001094517,TOYOTA MOTOR CORP/,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6585,https://www.sec.gov/Archives/edgar/data/1038074/000110465917036184/0001104659-17-036184-index.htm,219 KB,0001104659-17-036184,2017-05-30,2017,0001038074,SILICON LABORATORIES INC.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6591,https://www.sec.gov/Archives/edgar/data/56978/000005697817000073/0000056978-17-000073-index.htm,645 KB,0000056978-17-000073,2017-05-17,2017,0000056978,KULICKE & SOFFA INDUSTRIES INC,8,"['SD', 'EXHIBIT 1.01', '', '', '', '', '', 'Complete submission text file']"
6597,https://www.sec.gov/Archives/edgar/data/1121788/000161577417002818/0001615774-17-002818-index.htm,34 KB,0001615774-17-002818,2017-05-31,2017,0001121788,GARMIN LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6605,https://www.sec.gov/Archives/edgar/data/18396/000119312517188562/0001193125-17-188562-index.htm,101 KB,0001193125-17-188562,2017-05-31,2017,0000018396,CDI CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6611,https://www.sec.gov/Archives/edgar/data/1289308/000128930817000023/0001289308-17-000023-index.htm,378 KB,0001289308-17-000023,2017-05-31,2017,0001289308,EnerSys,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
6623,https://www.sec.gov/Archives/edgar/data/824142/000082414217000114/0000824142-17-000114-index.htm,44 KB,0000824142-17-000114,2017-05-30,2017,0000824142,"AAON, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6629,https://www.sec.gov/Archives/edgar/data/1090872/000156459017011821/0001564590-17-011821-index.htm,56 KB,0001564590-17-011821,2017-05-30,2017,0001090872,AGILENT TECHNOLOGIES INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6638,https://www.sec.gov/Archives/edgar/data/1022652/000102265217000082/0001022652-17-000082-index.htm,286 KB,0001022652-17-000082,2017-09-25,2017,0001022652,INSEEGO CORP.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6644,https://www.sec.gov/Archives/edgar/data/1069183/000106918317000100/0001069183-17-000100-index.htm,526 KB,0001069183-17-000100,2017-05-26,2017,0001069183,"AXON ENTERPRISE, INC.",8,"['SD', 'EXHIBIT 1.01', '', '', '', '', '', 'Complete submission text file']"
6653,https://www.sec.gov/Archives/edgar/data/52795/000005279517000017/0000052795-17-000017-index.htm,102 KB,0000052795-17-000017,2017-05-31,2017,0000052795,ANIXTER INTERNATIONAL INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6659,https://www.sec.gov/Archives/edgar/data/105634/000010563417000095/0000105634-17-000095-index.htm,109 KB,0000105634-17-000095,2017-05-31,2017,0000105634,EMCOR GROUP INC,3,"['EMCOR GROUP, INC SD 12-31-2016', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
