,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
6183,https://www.sec.gov/Archives/edgar/data/1136294/000155837018004712/0001558370-18-004712-index.htm,56 KB,0001558370-18-004712,2018-05-11,2018,0001136294,Williams Industrial Services Group Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6189,https://www.sec.gov/Archives/edgar/data/66740/000110465918037044/0001104659-18-037044-index.htm,467 KB,0001104659-18-037044,2018-05-31,2018,0000066740,3M CO,5,"['SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
6195,https://www.sec.gov/Archives/edgar/data/1423221/000119312518178557/0001193125-18-178557-index.htm,32 KB,0001193125-18-178557,2018-05-30,2018,0001423221,Quanex Building Products CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6201,https://www.sec.gov/Archives/edgar/data/1361983/000119312518179696/0001193125-18-179696-index.htm,26 KB,0001193125-18-179696,2018-05-31,2018,0001361983,ORBCOMM Inc.,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6206,https://www.sec.gov/Archives/edgar/data/883943/000088394318000059/0000883943-18-000059-index.htm,49 KB,0000883943-18-000059,2018-05-30,2018,0000883943,CHRISTOPHER & BANKS CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6212,https://www.sec.gov/Archives/edgar/data/1337117/000117891318001794/0001178913-18-001794-index.htm,754 KB,0001178913-18-001794,2018-05-30,2018,0001337117,Ituran Location & Control Ltd.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6216,https://www.sec.gov/Archives/edgar/data/4127/000000412718000026/0000004127-18-000026-index.htm,314 KB,0000004127-18-000026,2018-05-31,2018,0000004127,"SKYWORKS SOLUTIONS, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6226,https://www.sec.gov/Archives/edgar/data/1408075/000140807518000029/0001408075-18-000029-index.htm,31 KB,0001408075-18-000029,2018-05-24,2018,0001408075,GRAPHIC PACKAGING HOLDING CO,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6232,https://www.sec.gov/Archives/edgar/data/877212/000119312518180314/0001193125-18-180314-index.htm,178 KB,0001193125-18-180314,2018-05-31,2018,0000877212,ZEBRA TECHNOLOGIES CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6238,https://www.sec.gov/Archives/edgar/data/1528849/000119312518180463/0001193125-18-180463-index.htm,89 KB,0001193125-18-180463,2018-05-31,2018,0001528849,RH,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6244,https://www.sec.gov/Archives/edgar/data/1670541/000167054118000023/0001670541-18-000023-index.htm,706 KB,0001670541-18-000023,2018-05-31,2018,0001670541,Adient plc,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
6247,https://www.sec.gov/Archives/edgar/data/1438133/000156459018014665/0001564590-18-014665-index.htm,155 KB,0001564590-18-014665,2018-05-30,2018,0001438133,TANDEM DIABETES CARE INC,3,"['TNDM_FORM_SD_2018', 'EX-1.01 CONFLICT MINERALS REPORT', 'Complete submission text file']"
6251,https://www.sec.gov/Archives/edgar/data/896985/000119312518179858/0001193125-18-179858-index.htm,31 KB,0001193125-18-179858,2018-05-31,2018,0000896985,Destination Maternity Corp,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6266,https://www.sec.gov/Archives/edgar/data/1287213/000110465918034803/0001104659-18-034803-index.htm,68 KB,0001104659-18-034803,2018-05-21,2018,0001287213,"DOUGLAS DYNAMICS, INC",3,"['SD', 'EX-1.01', 'Complete submission text file']"
6272,https://www.sec.gov/Archives/edgar/data/28917/000002891718000255/0000028917-18-000255-index.htm,3 MB,0000028917-18-000255,2018-05-31,2018,0000028917,"DILLARD'S, INC.",17,"['SD', 'EXHIBIT 1.01', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Complete submission text file']"
6278,https://www.sec.gov/Archives/edgar/data/929008/000092900818000016/0000929008-18-000016-index.htm,54 KB,0000929008-18-000016,2018-05-25,2018,0000929008,WESCO INTERNATIONAL INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
6284,https://www.sec.gov/Archives/edgar/data/1091223/000119312518179626/0001193125-18-179626-index.htm,29 KB,0001193125-18-179626,2018-05-31,2018,0001091223,MATERIALISE NV,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6296,https://www.sec.gov/Archives/edgar/data/1504461/000150446118000019/0001504461-18-000019-index.htm,76 KB,0001504461-18-000019,2018-05-18,2018,0001504461,NGL Energy Partners LP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6301,https://www.sec.gov/Archives/edgar/data/1371217/000110465918035999/0001104659-18-035999-index.htm,40 KB,0001104659-18-035999,2018-05-25,2018,0001371217,ReShape Lifesciences Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6307,https://www.sec.gov/Archives/edgar/data/1095981/000156459018014683/0001564590-18-014683-index.htm,594 KB,0001564590-18-014683,2018-05-30,2018,0001095981,"PLUS THERAPEUTICS, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
6311,https://www.sec.gov/Archives/edgar/data/1045309/000104530918000091/0001045309-18-000091-index.htm,44 KB,0001045309-18-000091,2018-05-25,2018,0001045309,W R GRACE & CO,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6317,https://www.sec.gov/Archives/edgar/data/1019671/000119312518178522/0001193125-18-178522-index.htm,24 KB,0001193125-18-178522,2018-05-30,2018,0001019671,SEACHANGE INTERNATIONAL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6323,https://www.sec.gov/Archives/edgar/data/934648/000143774918010992/0001437749-18-010992-index.htm,41 KB,0001437749-18-010992,2018-05-31,2018,0000934648,SPEEDWAY MOTORSPORTS INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6328,https://www.sec.gov/Archives/edgar/data/726514/000072651418000022/0000726514-18-000022-index.htm,440 KB,0000726514-18-000022,2018-05-31,2018,0000726514,ELECTRO SCIENTIFIC INDUSTRIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6339,https://www.sec.gov/Archives/edgar/data/1344596/000134459618000035/0001344596-18-000035-index.htm,300 KB,0001344596-18-000035,2018-05-29,2018,0001344596,"American Railcar Industries, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6348,https://www.sec.gov/Archives/edgar/data/1024725/000119312518178551/0001193125-18-178551-index.htm,44 KB,0001193125-18-178551,2018-05-30,2018,0001024725,TENNECO INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6354,https://www.sec.gov/Archives/edgar/data/904979/000090497918000030/0000904979-18-000030-index.htm,42 KB,0000904979-18-000030,2018-05-31,2018,0000904979,SHILOH INDUSTRIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6360,https://www.sec.gov/Archives/edgar/data/1443669/000143774918011184/0001437749-18-011184-index.htm,50 KB,0001437749-18-011184,2018-06-04,2018,0001443669,Proto Labs Inc,5,"['FORM SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
6377,https://www.sec.gov/Archives/edgar/data/1575360/000157536018000033/0001575360-18-000033-index.htm,82 KB,0001575360-18-000033,2018-05-30,2018,0001575360,"GUE Liquidation Companies, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6380,https://www.sec.gov/Archives/edgar/data/877890/000119312518179504/0001193125-18-179504-index.htm,169 KB,0001193125-18-179504,2018-05-31,2018,0000877890,CITRIX SYSTEMS INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6386,https://www.sec.gov/Archives/edgar/data/924822/000114420418031990/0001144204-18-031990-index.htm,45 KB,0001144204-18-031990,2018-05-31,2018,0000924822,MILLER INDUSTRIES INC /TN/,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6392,https://www.sec.gov/Archives/edgar/data/1370880/000137088018000028/0001370880-18-000028-index.htm,345 KB,0001370880-18-000028,2018-05-31,2018,0001370880,"FireEye, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6397,https://www.sec.gov/Archives/edgar/data/313838/000090342318000311/0000903423-18-000311-index.htm,316 KB,0000903423-18-000311,2018-05-31,2018,0000313838,SONY CORP,3,"['', '', 'Complete submission text file']"
6403,https://www.sec.gov/Archives/edgar/data/97134/000009713418000018/0000097134-18-000018-index.htm,45 KB,0000097134-18-000018,2018-05-31,2018,0000097134,TENNANT CO,3,"['FORM SD', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT', 'Complete submission text file']"
6409,https://www.sec.gov/Archives/edgar/data/1145197/000119312518179546/0001193125-18-179546-index.htm,37 KB,0001193125-18-179546,2018-05-31,2018,0001145197,INSULET CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6415,https://www.sec.gov/Archives/edgar/data/927003/000092700318000031/0000927003-18-000031-index.htm,53 KB,0000927003-18-000031,2018-05-31,2018,0000927003,ADVANCED ENERGY INDUSTRIES INC,3,"['SD CONFLICT MINERALS FILING 2017', 'EXHIBIT 1.01 CONFLICT MINERALS 2017', 'Complete submission text file']"
6421,https://www.sec.gov/Archives/edgar/data/915779/000091577918000010/0000915779-18-000010-index.htm,62 KB,0000915779-18-000010,2018-05-29,2018,0000915779,DAKTRONICS INC /SD/,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
6427,https://www.sec.gov/Archives/edgar/data/1111928/000111192818000082/0001111928-18-000082-index.htm,69 KB,0001111928-18-000082,2018-05-29,2018,0001111928,IPG PHOTONICS CORP,4,"['2018 FORM SD', 'EXHIBIT 1.01 TO 2018 FORM SD', '', 'Complete submission text file']"
6433,https://www.sec.gov/Archives/edgar/data/707549/000070754918000098/0000707549-18-000098-index.htm,495 KB,0000707549-18-000098,2018-05-31,2018,0000707549,LAM RESEARCH CORP,3,"['FORM SD - MAY 2018', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT', 'Complete submission text file']"
6439,https://www.sec.gov/Archives/edgar/data/896878/000089687818000078/0000896878-18-000078-index.htm,468 KB,0000896878-18-000078,2018-05-25,2018,0000896878,INTUIT INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6445,https://www.sec.gov/Archives/edgar/data/1487952/000148795218000020/0001487952-18-000020-index.htm,47 KB,0001487952-18-000020,2018-05-18,2018,0001487952,"Vishay Precision Group, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6451,https://www.sec.gov/Archives/edgar/data/1254699/000110465918037185/0001104659-18-037185-index.htm,147 KB,0001104659-18-037185,2018-05-31,2018,0001254699,QVC INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6457,https://www.sec.gov/Archives/edgar/data/918251/000114036118026552/0001140361-18-026552-index.htm,471 KB,0001140361-18-026552,2018-05-31,2018,0000918251,MOTORCAR PARTS AMERICA INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6469,https://www.sec.gov/Archives/edgar/data/1375365/000119312518179982/0001193125-18-179982-index.htm,201 KB,0001193125-18-179982,2018-05-31,2018,0001375365,"Super Micro Computer, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
6480,https://www.sec.gov/Archives/edgar/data/1091587/000110465918036200/0001104659-18-036200-index.htm,566 KB,0001104659-18-036200,2018-05-29,2018,0001091587,ABB LTD,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6486,https://www.sec.gov/Archives/edgar/data/1648416/000164841618000033/0001648416-18-000033-index.htm,86 KB,0001648416-18-000033,2018-05-31,2018,0001648416,Ferrari N.V.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6488,https://www.sec.gov/Archives/edgar/data/1000230/000143774918010604/0001437749-18-010604-index.htm,237 KB,0001437749-18-010604,2018-05-23,2018,0001000230,OPTICAL CABLE CORP,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6494,https://www.sec.gov/Archives/edgar/data/1062231/000106223118000030/0001062231-18-000030-index.htm,85 KB,0001062231-18-000030,2018-05-29,2018,0001062231,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6500,https://www.sec.gov/Archives/edgar/data/1006045/000156459018014828/0001564590-18-014828-index.htm,569 KB,0001564590-18-014828,2018-05-31,2018,0001006045,IRIDEX CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6506,https://www.sec.gov/Archives/edgar/data/914025/000091402518000029/0000914025-18-000029-index.htm,381 KB,0000914025-18-000029,2018-06-04,2018,0000914025,PLANTRONICS INC /CA/,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
6512,https://www.sec.gov/Archives/edgar/data/72573/000095014218001122/0000950142-18-001122-index.htm,67 KB,0000950142-18-001122,2018-05-04,2018,0000072573,MOVADO GROUP INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6518,https://www.sec.gov/Archives/edgar/data/896494/000117891318001798/0001178913-18-001798-index.htm,324 KB,0001178913-18-001798,2018-05-30,2018,0000896494,MAGAL SECURITY SYSTEMS LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6524,https://www.sec.gov/Archives/edgar/data/1368622/000110465918037079/0001104659-18-037079-index.htm,445 KB,0001104659-18-037079,2018-05-31,2018,0001368622,AeroVironment Inc,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6530,https://www.sec.gov/Archives/edgar/data/1561627/000156459018014743/0001564590-18-014743-index.htm,86 KB,0001564590-18-014743,2018-05-31,2018,0001561627,ExOne Co,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6548,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000084/0001045810-18-000084-index.htm,309 KB,0001045810-18-000084,2018-05-31,2018,0001045810,NVIDIA CORP,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
6554,https://www.sec.gov/Archives/edgar/data/1111335/000119312518178561/0001193125-18-178561-index.htm,196 KB,0001193125-18-178561,2018-05-30,2018,0001111335,VISTEON CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6560,https://www.sec.gov/Archives/edgar/data/730255/000156459018014800/0001564590-18-014800-index.htm,452 KB,0001564590-18-014800,2018-05-31,2018,0000730255,CalAmp Corp.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6566,https://www.sec.gov/Archives/edgar/data/1551182/000155118218000176/0001551182-18-000176-index.htm,448 KB,0001551182-18-000176,2018-05-30,2018,0001551182,Eaton Corp plc,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6572,https://www.sec.gov/Archives/edgar/data/104889/000010488918000028/0000104889-18-000028-index.htm,742 KB,0000104889-18-000028,2018-05-31,2018,0000104889,Graham Holdings Co,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6578,https://www.sec.gov/Archives/edgar/data/1094517/000119312518179358/0001193125-18-179358-index.htm,37 KB,0001193125-18-179358,2018-05-31,2018,0001094517,TOYOTA MOTOR CORP/,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
6584,https://www.sec.gov/Archives/edgar/data/1038074/000110465918036771/0001104659-18-036771-index.htm,252 KB,0001104659-18-036771,2018-05-30,2018,0001038074,SILICON LABORATORIES INC.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6590,https://www.sec.gov/Archives/edgar/data/56978/000005697818000059/0000056978-18-000059-index.htm,651 KB,0000056978-18-000059,2018-05-31,2018,0000056978,KULICKE & SOFFA INDUSTRIES INC,8,"['FORM SD', 'EXHIBIT 1.01', '', '', '', '', '', 'Complete submission text file']"
6596,https://www.sec.gov/Archives/edgar/data/1121788/000161577418004424/0001615774-18-004424-index.htm,35 KB,0001615774-18-004424,2018-05-29,2018,0001121788,GARMIN LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6610,https://www.sec.gov/Archives/edgar/data/1289308/000128930818000020/0001289308-18-000020-index.htm,254 KB,0001289308-18-000020,2018-05-31,2018,0001289308,EnerSys,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6622,https://www.sec.gov/Archives/edgar/data/824142/000082414218000066/0000824142-18-000066-index.htm,44 KB,0000824142-18-000066,2018-05-29,2018,0000824142,"AAON, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6628,https://www.sec.gov/Archives/edgar/data/1090872/000156459018014674/0001564590-18-014674-index.htm,58 KB,0001564590-18-014674,2018-05-30,2018,0001090872,AGILENT TECHNOLOGIES INC,3,"['FORM SD 2018', 'EX-1.01', 'Complete submission text file']"
6637,https://www.sec.gov/Archives/edgar/data/1022652/000102265218000032/0001022652-18-000032-index.htm,295 KB,0001022652-18-000032,2018-05-31,2018,0001022652,INSEEGO CORP.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6643,https://www.sec.gov/Archives/edgar/data/1069183/000106918318000075/0001069183-18-000075-index.htm,562 KB,0001069183-18-000075,2018-05-30,2018,0001069183,"AXON ENTERPRISE, INC.",6,"['SD', 'EXHIBIT 1.01', '', '', '', 'Complete submission text file']"
6652,https://www.sec.gov/Archives/edgar/data/52795/000005279518000014/0000052795-18-000014-index.htm,76 KB,0000052795-18-000014,2018-05-31,2018,0000052795,ANIXTER INTERNATIONAL INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6658,https://www.sec.gov/Archives/edgar/data/105634/000010563418000105/0000105634-18-000105-index.htm,89 KB,0000105634-18-000105,2018-05-25,2018,0000105634,EMCOR GROUP INC,3,"['EMCOR GROUP, INC SD 12-31-2017', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
6668,https://www.sec.gov/Archives/edgar/data/1506307/000150630718000023/0001506307-18-000023-index.htm,70 KB,0001506307-18-000023,2018-05-10,2018,0001506307,"KINDER MORGAN, INC.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
6676,https://www.sec.gov/Archives/edgar/data/943819/000119312518176829/0001193125-18-176829-index.htm,47 KB,0001193125-18-176829,2018-05-29,2018,0000943819,RESMED INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
6683,https://www.sec.gov/Archives/edgar/data/1364885/000162828018007398/0001628280-18-007398-index.htm,100 KB,0001628280-18-007398,2018-05-31,2018,0001364885,"Spirit AeroSystems Holdings, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6689,https://www.sec.gov/Archives/edgar/data/1452857/000145285718000023/0001452857-18-000023-index.htm,89 KB,0001452857-18-000023,2018-05-23,2018,0001452857,STEEL PARTNERS HOLDINGS L.P.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6698,https://www.sec.gov/Archives/edgar/data/874716/000114420418031976/0001144204-18-031976-index.htm,80 KB,0001144204-18-031976,2018-05-31,2018,0000874716,IDEXX LABORATORIES INC /DE,4,"['FORM SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
6704,https://www.sec.gov/Archives/edgar/data/1166388/000116638818000065/0001166388-18-000065-index.htm,89 KB,0001166388-18-000065,2018-05-31,2018,0001166388,VERINT SYSTEMS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6710,https://www.sec.gov/Archives/edgar/data/883569/000088356918000020/0000883569-18-000020-index.htm,44 KB,0000883569-18-000020,2018-05-23,2018,0000883569,"Fossil Group, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
6716,https://www.sec.gov/Archives/edgar/data/1378718/000137871818000023/0001378718-18-000023-index.htm,326 KB,0001378718-18-000023,2018-05-25,2018,0001378718,"Wesco Aircraft Holdings, Inc",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
